backbone,condition,file,turn,val_t,aro_t,val_s,aro_s,text_emotion,speech_emotion
qwen,dissonance,dissonance_48_full_dissonance_online.json,9,-0.01550436019897461,0.1742650270462036,-0.2014636993408203,0.28824925422668457,Tense,Angry
qwen,dissonance,dissonance_48_full_dissonance_online.json,10,0.23649859428405762,0.06937813758850098,0.26546359062194824,0.07794618606567383,Happy,Happy
qwen,dissonance,dissonance_49_full_dissonance_online.json,1,-0.35671520233154297,0.3202400207519531,-0.4954826235771179,-0.1495611071586609,Angry,Sad
qwen,dissonance,dissonance_49_full_dissonance_online.json,2,-0.43411505222320557,0.12281322479248047,-0.3736993670463562,-0.17638087272644043,Sad,Depressed
qwen,dissonance,dissonance_49_full_dissonance_online.json,3,-0.14279592037200928,0.1336127519607544,-0.26248449087142944,0.05483245849609375,Angry,Sad
qwen,dissonance,dissonance_49_full_dissonance_online.json,4,-0.14603054523468018,0.12915003299713135,-0.2943308353424072,0.1650317907333374,Angry,Angry
qwen,dissonance,dissonance_49_full_dissonance_online.json,5,-0.012470841407775879,0.12419402599334717,-0.1803465485572815,0.10162758827209473,Neutral,Angry
qwen,dissonance,dissonance_49_full_dissonance_online.json,6,-0.11594939231872559,0.0847318172454834,-0.2317730188369751,0.03627598285675049,Neutral,Sad
qwen,dissonance,dissonance_49_full_dissonance_online.json,7,-0.11262309551239014,0.10034298896789551,-0.13831579685211182,0.06491756439208984,Angry,Angry
qwen,dissonance,dissonance_49_full_dissonance_online.json,8,0.21914362907409668,0.06998658180236816,0.3083820343017578,0.1752101182937622,Happy,Excited
qwen,dissonance,dissonance_49_full_dissonance_online.json,9,0.09782946109771729,0.1826106309890747,-0.04962128400802612,0.017422914505004883,Excited,Neutral
qwen,dissonance,dissonance_49_full_dissonance_online.json,10,0.007592201232910156,0.08745002746582031,0.0325469970703125,0.0031508207321166992,Neutral,Neutral
qwen,dissonance,dissonance_4_full_dissonance_online.json,1,-0.07431685924530029,0.12430644035339355,-0.15703940391540527,0.0757211446762085,Neutral,Angry
qwen,dissonance,dissonance_4_full_dissonance_online.json,2,-0.19619524478912354,0.1567600965499878,-0.12396353483200073,0.09512698650360107,Angry,Angry
qwen,dissonance,dissonance_4_full_dissonance_online.json,3,-0.03942310810089111,0.1735539436340332,-0.044544994831085205,-0.053036510944366455,Tense,Neutral
qwen,dissonance,dissonance_4_full_dissonance_online.json,4,-0.10332906246185303,0.07741665840148926,-0.13371151685714722,-0.09757566452026367,Neutral,Depressed
qwen,dissonance,dissonance_4_full_dissonance_online.json,5,-0.05137765407562256,0.07056248188018799,-0.03310692310333252,-0.186770498752594,Neutral,Calm
qwen,dissonance,dissonance_4_full_dissonance_online.json,6,0.1381983757019043,0.07372879981994629,0.010435938835144043,0.05107688903808594,Excited,Neutral
qwen,dissonance,dissonance_4_full_dissonance_online.json,7,-0.018688321113586426,0.024607062339782715,-0.08567804098129272,0.07257223129272461,Neutral,Neutral
qwen,dissonance,dissonance_4_full_dissonance_online.json,8,0.002182602882385254,0.07567465305328369,0.18295276165008545,0.13790106773376465,Neutral,Excited
qwen,dissonance,dissonance_4_full_dissonance_online.json,9,0.08039379119873047,0.1523127555847168,0.1562284231185913,0.2680320739746094,Excited,Excited
qwen,dissonance,dissonance_4_full_dissonance_online.json,10,-0.10467147827148438,0.11618363857269287,0.07997620105743408,-0.010823965072631836,Angry,Neutral
qwen,dissonance,dissonance_50_full_dissonance_online.json,1,-0.28876566886901855,0.25779592990875244,-0.14902371168136597,-0.20231425762176514,Angry,Depressed
qwen,dissonance,dissonance_50_full_dissonance_online.json,2,-0.37539374828338623,0.17779898643493652,-0.2336598038673401,0.05257749557495117,Angry,Sad
qwen,dissonance,dissonance_50_full_dissonance_online.json,3,-0.3901866674423218,0.14672791957855225,-0.4329509735107422,-0.1303005814552307,Sad,Sad
qwen,dissonance,dissonance_50_full_dissonance_online.json,4,-0.12553465366363525,0.07736456394195557,0.003681778907775879,0.0888509750366211,Neutral,Neutral
qwen,dissonance,dissonance_50_full_dissonance_online.json,5,-0.2217479944229126,0.0812530517578125,-0.10232895612716675,-0.004377007484436035,Sad,Neutral
qwen,dissonance,dissonance_50_full_dissonance_online.json,6,0.08571898937225342,0.14151060581207275,0.24709069728851318,0.06007218360900879,Excited,Happy
qwen,dissonance,dissonance_50_full_dissonance_online.json,7,-0.1746455430984497,0.11024808883666992,0.2215021848678589,0.33476924896240234,Angry,Excited
qwen,dissonance,dissonance_50_full_dissonance_online.json,8,-0.17460715770721436,0.22263991832733154,-0.18433046340942383,0.10043692588806152,Angry,Angry
qwen,dissonance,dissonance_50_full_dissonance_online.json,9,-0.06955337524414062,0.10053777694702148,-0.06562161445617676,0.06086230278015137,Neutral,Neutral
qwen,dissonance,dissonance_50_full_dissonance_online.json,10,0.027013182640075684,0.15083467960357666,0.07266342639923096,0.36225295066833496,Tense,Tense
qwen,dissonance,dissonance_51_full_dissonance_online.json,1,-0.20657992362976074,0.13372230529785156,0.3062095642089844,0.09196877479553223,Angry,Happy
qwen,dissonance,dissonance_51_full_dissonance_online.json,2,-0.1753789186477661,0.10397839546203613,-0.1306712031364441,-0.09924536943435669,Angry,Depressed
qwen,dissonance,dissonance_51_full_dissonance_online.json,3,-0.3405550718307495,0.0630565881729126,-0.17164337635040283,-0.22477585077285767,Sad,Depressed
qwen,dissonance,dissonance_51_full_dissonance_online.json,4,-0.25780463218688965,0.14429247379302979,-0.04702651500701904,-0.11149942874908447,Angry,Neutral
qwen,dissonance,dissonance_51_full_dissonance_online.json,5,-0.23945224285125732,0.014646291732788086,-0.11786854267120361,0.02635478973388672,Sad,Neutral
qwen,dissonance,dissonance_51_full_dissonance_online.json,6,-0.07657504081726074,0.022992372512817383,0.05854451656341553,0.0934295654296875,Neutral,Neutral
qwen,dissonance,dissonance_51_full_dissonance_online.json,7,-0.04811406135559082,-0.00969541072845459,0.2893282175064087,0.28372836112976074,Neutral,Excited
qwen,dissonance,dissonance_51_full_dissonance_online.json,8,0.021991610527038574,0.09137535095214844,0.09844326972961426,0.11239218711853027,Neutral,Neutral
qwen,dissonance,dissonance_51_full_dissonance_online.json,9,-0.13664305210113525,0.15729284286499023,-0.14867782592773438,-0.028630375862121582,Angry,Sad
qwen,dissonance,dissonance_51_full_dissonance_online.json,10,-0.3893331289291382,0.07077276706695557,-0.3246347904205322,-0.05997365713119507,Sad,Sad
qwen,dissonance,dissonance_52_full_dissonance_online.json,1,-0.33188915252685547,0.27241337299346924,-0.3999198079109192,0.02442336082458496,Angry,Sad
qwen,dissonance,dissonance_52_full_dissonance_online.json,2,-0.4346449375152588,0.21138513088226318,-0.2595430612564087,-0.16087251901626587,Angry,Depressed
qwen,dissonance,dissonance_52_full_dissonance_online.json,3,-0.42536473274230957,0.12706124782562256,-0.2611222267150879,-0.09123140573501587,Sad,Sad
qwen,dissonance,dissonance_52_full_dissonance_online.json,4,-0.06644511222839355,0.22845959663391113,-0.17231178283691406,-0.09169983863830566,Tense,Depressed
qwen,dissonance,dissonance_52_full_dissonance_online.json,5,-0.1856529712677002,0.19767844676971436,-0.4125126004219055,0.10379302501678467,Angry,Sad
qwen,dissonance,dissonance_52_full_dissonance_online.json,6,-0.09250283241271973,0.07026803493499756,0.18740451335906982,0.15789008140563965,Neutral,Excited
qwen,dissonance,dissonance_52_full_dissonance_online.json,7,-0.1325833797454834,0.08183562755584717,-0.30413180589675903,-0.12853479385375977,Angry,Depressed
qwen,dissonance,dissonance_52_full_dissonance_online.json,8,0.1001734733581543,0.11408066749572754,0.08292841911315918,0.08029353618621826,Excited,Neutral
qwen,dissonance,dissonance_52_full_dissonance_online.json,9,-0.09212863445281982,0.04982447624206543,-0.2034887671470642,-0.10297888517379761,Neutral,Depressed
qwen,dissonance,dissonance_52_full_dissonance_online.json,10,-0.07319486141204834,0.06434857845306396,-0.09068363904953003,0.20163774490356445,Neutral,Angry
qwen,dissonance,dissonance_53_full_dissonance_online.json,1,-0.39101922512054443,0.32204604148864746,-0.4013410210609436,-0.09729081392288208,Angry,Sad
qwen,dissonance,dissonance_53_full_dissonance_online.json,2,-0.0587162971496582,0.15766966342926025,0.028133153915405273,0.2028186321258545,Tense,Tense
qwen,dissonance,dissonance_53_full_dissonance_online.json,3,-0.14376580715179443,0.18461167812347412,-0.37875545024871826,0.16414391994476318,Angry,Angry
qwen,dissonance,dissonance_53_full_dissonance_online.json,4,-0.04281747341156006,0.1329200267791748,-0.039785921573638916,0.07393813133239746,Neutral,Neutral
qwen,dissonance,dissonance_53_full_dissonance_online.json,5,-0.03901827335357666,0.14149534702301025,-0.01985311508178711,0.16602730751037598,Neutral,Tense
qwen,dissonance,dissonance_53_full_dissonance_online.json,6,-0.0031145811080932617,0.13351428508758545,0.09263730049133301,0.17376697063446045,Neutral,Excited
qwen,dissonance,dissonance_53_full_dissonance_online.json,7,0.044608235359191895,0.11245763301849365,0.009373188018798828,0.2379615306854248,Neutral,Tense
qwen,dissonance,dissonance_53_full_dissonance_online.json,8,-0.017545580863952637,0.08701002597808838,0.3692847490310669,0.3906214237213135,Neutral,Excited
qwen,dissonance,dissonance_53_full_dissonance_online.json,9,-0.04407644271850586,0.10037660598754883,0.09586882591247559,0.13610851764678955,Neutral,Excited
qwen,dissonance,dissonance_53_full_dissonance_online.json,10,0.10735630989074707,0.03610694408416748,0.23176729679107666,0.05992770195007324,Neutral,Happy
qwen,dissonance,dissonance_54_full_dissonance_online.json,1,-0.2574617862701416,0.2305525541305542,-0.176163911819458,0.15872704982757568,Angry,Angry
qwen,dissonance,dissonance_54_full_dissonance_online.json,2,-0.35099732875823975,0.146520733833313,-0.330527663230896,0.07983064651489258,Angry,Sad
qwen,dissonance,dissonance_54_full_dissonance_online.json,3,-0.3210359811782837,0.16293418407440186,-0.18022650480270386,-0.06493932008743286,Angry,Sad
qwen,dissonance,dissonance_54_full_dissonance_online.json,4,-0.1706153154373169,0.1874779462814331,-0.2219458818435669,0.1269906759262085,Angry,Angry
qwen,dissonance,dissonance_54_full_dissonance_online.json,5,-0.18727445602416992,0.10660660266876221,-0.497286856174469,0.18065893650054932,Angry,Sad
qwen,dissonance,dissonance_54_full_dissonance_online.json,6,0.09755051136016846,0.06447005271911621,0.03835928440093994,0.0003085136413574219,Neutral,Neutral
qwen,dissonance,dissonance_54_full_dissonance_online.json,7,-0.01747715473175049,0.1037595272064209,-0.05442410707473755,-0.015499532222747803,Neutral,Neutral
qwen,dissonance,dissonance_54_full_dissonance_online.json,8,0.2009679079055786,0.1574488878250122,0.47424495220184326,0.3508085012435913,Excited,Excited
qwen,dissonance,dissonance_54_full_dissonance_online.json,9,0.1267479658126831,-0.05545377731323242,0.141182541847229,0.08928251266479492,Neutral,Excited
qwen,dissonance,dissonance_54_full_dissonance_online.json,10,0.12991297245025635,0.1321018934249878,0.2850229740142822,0.21361494064331055,Excited,Excited
qwen,dissonance,dissonance_55_full_dissonance_online.json,1,-0.3382045030593872,0.138755202293396,-0.24218416213989258,-0.04101085662841797,Sad,Sad
qwen,dissonance,dissonance_55_full_dissonance_online.json,2,-1.3232231140136719e-05,0.13291072845458984,-0.11821502447128296,0.20852410793304443,Neutral,Angry
qwen,dissonance,dissonance_55_full_dissonance_online.json,3,-0.13780784606933594,0.11573934555053711,-0.13019990921020508,0.10938060283660889,Angry,Angry
qwen,dissonance,dissonance_55_full_dissonance_online.json,4,-0.03747069835662842,0.10047399997711182,0.011056303977966309,0.033445000648498535,Neutral,Neutral
qwen,dissonance,dissonance_55_full_dissonance_online.json,5,0.041214942932128906,0.05023598670959473,0.11917328834533691,0.1964268684387207,Neutral,Excited
qwen,dissonance,dissonance_55_full_dissonance_online.json,6,0.07502865791320801,0.055051326751708984,-0.06624412536621094,0.0603104829788208,Neutral,Neutral
qwen,dissonance,dissonance_55_full_dissonance_online.json,7,-0.3181889057159424,0.04852187633514404,-0.3126792311668396,0.1407301425933838,Sad,Angry
qwen,dissonance,dissonance_55_full_dissonance_online.json,8,0.005900979042053223,0.15548884868621826,0.208562970161438,0.18476557731628418,Tense,Excited
qwen,dissonance,dissonance_55_full_dissonance_online.json,9,-0.11429107189178467,0.04796302318572998,0.10661792755126953,-0.03131985664367676,Neutral,Neutral
qwen,dissonance,dissonance_55_full_dissonance_online.json,10,0.10263609886169434,0.1670142412185669,0.13749194145202637,0.14873695373535156,Excited,Excited
qwen,dissonance,dissonance_56_full_dissonance_online.json,1,-0.3364138603210449,0.10517561435699463,-0.23911625146865845,0.08789753913879395,Sad,Sad
qwen,dissonance,dissonance_56_full_dissonance_online.json,2,-0.37779712677001953,0.12159323692321777,-0.3493713140487671,-0.009089946746826172,Sad,Sad
qwen,dissonance,dissonance_56_full_dissonance_online.json,3,0.04960155487060547,0.16623032093048096,-0.0860440731048584,-0.01788252592086792,Tense,Neutral
qwen,dissonance,dissonance_56_full_dissonance_online.json,4,-0.13822102546691895,0.15388894081115723,-0.020297229290008545,0.037552595138549805,Angry,Neutral
qwen,dissonance,dissonance_56_full_dissonance_online.json,5,-0.090240478515625,0.08644437789916992,-0.08962750434875488,0.11717092990875244,Neutral,Neutral
qwen,dissonance,dissonance_56_full_dissonance_online.json,6,-0.10316550731658936,0.19208550453186035,0.2474045753479004,0.17728781700134277,Angry,Excited
qwen,dissonance,dissonance_56_full_dissonance_online.json,7,-0.09325969219207764,0.05830073356628418,0.025361180305480957,-0.002784550189971924,Neutral,Neutral
qwen,dissonance,dissonance_56_full_dissonance_online.json,8,-0.08388853073120117,0.0972282886505127,0.07135999202728271,-0.06106632947921753,Neutral,Neutral
qwen,dissonance,dissonance_56_full_dissonance_online.json,9,-0.011449694633483887,0.09550654888153076,0.12077188491821289,0.08924543857574463,Neutral,Excited
qwen,dissonance,dissonance_56_full_dissonance_online.json,10,0.16197657585144043,0.11698722839355469,0.3052753210067749,0.12173140048980713,Excited,Happy
qwen,dissonance,dissonance_57_full_dissonance_online.json,1,-0.356736421585083,0.15116453170776367,-0.2673233151435852,-0.19088220596313477,Angry,Depressed
qwen,dissonance,dissonance_57_full_dissonance_online.json,2,-0.15211248397827148,0.17331314086914062,-0.14396744966506958,0.07637667655944824,Angry,Angry
qwen,dissonance,dissonance_57_full_dissonance_online.json,3,-0.31899356842041016,0.19503247737884521,-0.06414425373077393,0.01838839054107666,Angry,Neutral
qwen,dissonance,dissonance_57_full_dissonance_online.json,4,-0.3109811544418335,0.13200676441192627,-0.3819481134414673,0.04348909854888916,Angry,Sad
qwen,dissonance,dissonance_57_full_dissonance_online.json,5,-0.09017026424407959,0.10590088367462158,-0.22045445442199707,-0.09408032894134521,Neutral,Depressed
qwen,dissonance,dissonance_57_full_dissonance_online.json,6,-0.044309258460998535,0.21670150756835938,-0.02115464210510254,0.0186460018157959,Tense,Neutral
qwen,dissonance,dissonance_57_full_dissonance_online.json,7,-0.2631993293762207,0.19189035892486572,-0.12966960668563843,0.2216024398803711,Angry,Angry
qwen,dissonance,dissonance_57_full_dissonance_online.json,8,-0.23217368125915527,0.2356252670288086,-0.17773109674453735,0.04975783824920654,Angry,Sad
qwen,dissonance,dissonance_57_full_dissonance_online.json,9,-0.2561289072036743,0.18235862255096436,-0.36766839027404785,-0.22418898344039917,Angry,Depressed
qwen,dissonance,dissonance_57_full_dissonance_online.json,10,0.039760589599609375,0.2298794984817505,0.061417579650878906,0.008237242698669434,Tense,Neutral
qwen,dissonance,dissonance_58_full_dissonance_online.json,1,-0.15803349018096924,0.22377240657806396,-0.043625712394714355,0.15073657035827637,Angry,Tense
qwen,dissonance,dissonance_58_full_dissonance_online.json,2,-0.05422556400299072,0.1505814790725708,0.007770538330078125,0.001994490623474121,Tense,Neutral
qwen,dissonance,dissonance_58_full_dissonance_online.json,3,-0.22900116443634033,0.051416873931884766,0.1971595287322998,0.06373238563537598,Sad,Happy
qwen,dissonance,dissonance_58_full_dissonance_online.json,4,0.132643461227417,0.15158116817474365,0.049692630767822266,-0.09442543983459473,Excited,Neutral
qwen,dissonance,dissonance_58_full_dissonance_online.json,5,-0.19237136840820312,0.04554426670074463,-0.02576202154159546,0.1308072805404663,Sad,Neutral
qwen,dissonance,dissonance_58_full_dissonance_online.json,6,-0.1986682415008545,0.05872023105621338,-0.17010313272476196,0.2162853479385376,Sad,Angry
qwen,dissonance,dissonance_58_full_dissonance_online.json,7,0.15827882289886475,0.12399506568908691,0.01622319221496582,0.13455438613891602,Excited,Neutral
qwen,dissonance,dissonance_58_full_dissonance_online.json,8,0.13731062412261963,0.008301734924316406,0.31437933444976807,0.17623400688171387,Neutral,Excited
qwen,dissonance,dissonance_58_full_dissonance_online.json,9,0.0734933614730835,0.11280333995819092,-0.14500826597213745,0.12709760665893555,Neutral,Angry
qwen,dissonance,dissonance_58_full_dissonance_online.json,10,0.1341336965560913,0.1719527244567871,0.08412480354309082,0.1233971118927002,Excited,Neutral
qwen,dissonance,dissonance_59_full_dissonance_online.json,1,-0.1361318826675415,0.16280221939086914,0.06854844093322754,0.33290064334869385,Angry,Tense
qwen,dissonance,dissonance_59_full_dissonance_online.json,2,-0.10255944728851318,0.0807880163192749,-0.15083664655685425,-0.055403828620910645,Neutral,Sad
qwen,dissonance,dissonance_59_full_dissonance_online.json,3,-0.14150118827819824,0.11998438835144043,-0.12506985664367676,0.09104979038238525,Angry,Angry
qwen,dissonance,dissonance_59_full_dissonance_online.json,4,0.032137274742126465,0.0802919864654541,0.04424583911895752,0.11294829845428467,Neutral,Neutral
qwen,dissonance,dissonance_59_full_dissonance_online.json,5,-0.16405773162841797,0.11349093914031982,-0.2111157774925232,-0.16195398569107056,Angry,Depressed
qwen,dissonance,dissonance_59_full_dissonance_online.json,6,-0.23903393745422363,0.0916510820388794,-0.42768365144729614,0.05393397808074951,Sad,Sad
qwen,dissonance,dissonance_59_full_dissonance_online.json,7,-0.0485454797744751,0.05154252052307129,-0.30262792110443115,0.14622783660888672,Neutral,Angry
qwen,dissonance,dissonance_59_full_dissonance_online.json,8,-0.04362642765045166,0.05120527744293213,0.5079299211502075,0.36249804496765137,Neutral,Excited
qwen,dissonance,dissonance_59_full_dissonance_online.json,9,-0.0058863162994384766,0.12070024013519287,0.23340225219726562,0.12889814376831055,Neutral,Excited
qwen,dissonance,dissonance_59_full_dissonance_online.json,10,0.0008629560470581055,0.06326329708099365,0.2523421049118042,0.1958160400390625,Neutral,Excited
qwen,dissonance,dissonance_5_full_dissonance_online.json,1,-0.27560484409332275,0.27449119091033936,0.2124309539794922,0.15836024284362793,Angry,Excited
qwen,dissonance,dissonance_5_full_dissonance_online.json,2,-0.2041015625,0.20303606986999512,-0.30962514877319336,-0.2391853928565979,Angry,Depressed
qwen,dissonance,dissonance_5_full_dissonance_online.json,3,-0.2381213903427124,0.16203689575195312,-0.22085881233215332,0.1422501802444458,Angry,Angry
qwen,dissonance,dissonance_5_full_dissonance_online.json,4,-0.24265527725219727,0.20618057250976562,-0.024284958839416504,0.2117222547531128,Angry,Tense
qwen,dissonance,dissonance_5_full_dissonance_online.json,5,-0.04854309558868408,0.18002450466156006,-0.17391735315322876,0.143640398979187,Tense,Angry
qwen,dissonance,dissonance_5_full_dissonance_online.json,6,-0.17303216457366943,0.12343883514404297,-0.08141845464706421,-0.11080461740493774,Angry,Neutral
qwen,dissonance,dissonance_5_full_dissonance_online.json,7,-0.06067538261413574,0.16838514804840088,0.06058859825134277,-0.02457904815673828,Tense,Neutral
qwen,dissonance,dissonance_5_full_dissonance_online.json,8,0.075325608253479,-0.0015420913696289062,0.26928818225860596,0.1273205280303955,Neutral,Excited
qwen,dissonance,dissonance_5_full_dissonance_online.json,9,0.28853940963745117,0.18133258819580078,0.3097587823867798,0.23412108421325684,Excited,Excited
qwen,dissonance,dissonance_5_full_dissonance_online.json,10,0.08097374439239502,0.19016814231872559,0.02648138999938965,0.16752088069915771,Excited,Tense
qwen,dissonance,dissonance_60_full_dissonance_online.json,1,-0.21019864082336426,0.09018099308013916,-0.37698447704315186,0.15571534633636475,Angry,Sad
qwen,dissonance,dissonance_60_full_dissonance_online.json,2,-0.1576690673828125,0.18415749073028564,0.09423136711120605,-0.019512295722961426,Angry,Neutral
qwen,dissonance,dissonance_60_full_dissonance_online.json,3,-0.04967856407165527,0.13083839416503906,0.0436939001083374,-0.05003398656845093,Neutral,Neutral
qwen,dissonance,dissonance_60_full_dissonance_online.json,4,-0.2811243534088135,0.06849491596221924,-0.39450186491012573,0.0016745328903198242,Sad,Sad
qwen,dissonance,dissonance_60_full_dissonance_online.json,5,-0.06413161754608154,0.16439378261566162,-0.24387216567993164,0.010661602020263672,Tense,Sad
qwen,dissonance,dissonance_60_full_dissonance_online.json,6,0.026994824409484863,0.07216548919677734,-0.012494802474975586,-0.03893464803695679,Neutral,Neutral
qwen,dissonance,dissonance_60_full_dissonance_online.json,7,-0.10760378837585449,0.1390613317489624,-0.12638425827026367,0.0015810728073120117,Angry,Neutral
qwen,dissonance,dissonance_60_full_dissonance_online.json,8,0.08816230297088623,0.18822216987609863,0.17431974411010742,0.120391845703125,Excited,Excited
qwen,dissonance,dissonance_60_full_dissonance_online.json,9,-0.09870553016662598,0.11305367946624756,-0.16529768705368042,0.03350234031677246,Angry,Sad
qwen,dissonance,dissonance_60_full_dissonance_online.json,10,-0.00791776180267334,0.08600163459777832,-0.21678417921066284,-0.12368929386138916,Neutral,Depressed
qwen,dissonance,dissonance_61_full_dissonance_online.json,1,-0.029607534408569336,0.3772362470626831,0.13354718685150146,0.1369783878326416,Tense,Excited
qwen,dissonance,dissonance_61_full_dissonance_online.json,2,-0.2519782781600952,0.10299921035766602,-0.2716299295425415,-0.25981611013412476,Sad,Depressed
qwen,dissonance,dissonance_61_full_dissonance_online.json,3,-0.2555520534515381,0.03546106815338135,-0.32688653469085693,0.15114426612854004,Sad,Angry
qwen,dissonance,dissonance_61_full_dissonance_online.json,4,0.11346423625946045,0.056288838386535645,0.13566386699676514,0.22909188270568848,Neutral,Excited
qwen,dissonance,dissonance_61_full_dissonance_online.json,5,-0.19817590713500977,0.17554724216461182,-0.04369068145751953,0.03588438034057617,Angry,Neutral
qwen,dissonance,dissonance_61_full_dissonance_online.json,6,0.14254069328308105,0.06673133373260498,0.240217924118042,0.16076695919036865,Excited,Excited
qwen,dissonance,dissonance_61_full_dissonance_online.json,7,-0.038639068603515625,0.15476453304290771,-0.13835090398788452,-0.032522737979888916,Tense,Neutral
qwen,dissonance,dissonance_61_full_dissonance_online.json,8,0.14398574829101562,0.11747109889984131,0.08060288429260254,0.10460937023162842,Excited,Neutral
qwen,dissonance,dissonance_61_full_dissonance_online.json,9,0.04756629467010498,0.0612407922744751,0.4240388870239258,0.38369810581207275,Neutral,Excited
qwen,dissonance,dissonance_61_full_dissonance_online.json,10,0.22658634185791016,0.05243122577667236,0.427090048789978,0.40374207496643066,Happy,Excited
qwen,dissonance,dissonance_62_full_dissonance_online.json,1,-0.3635251522064209,0.13728535175323486,-0.3574286103248596,-0.07266980409622192,Sad,Sad
qwen,dissonance,dissonance_62_full_dissonance_online.json,2,-0.18330180644989014,0.1355445384979248,-0.11458176374435425,0.15121042728424072,Angry,Angry
qwen,dissonance,dissonance_62_full_dissonance_online.json,3,-0.1729130744934082,0.03846156597137451,-0.22452384233474731,-0.2106354832649231,Sad,Depressed
qwen,dissonance,dissonance_62_full_dissonance_online.json,4,-0.23999476432800293,0.10675716400146484,-0.2689831852912903,0.25141119956970215,Angry,Angry
qwen,dissonance,dissonance_62_full_dissonance_online.json,5,-0.3208596706390381,0.1996631622314453,-0.1796991229057312,-0.11540210247039795,Angry,Depressed
qwen,dissonance,dissonance_62_full_dissonance_online.json,6,-0.048166513442993164,0.07960498332977295,0.05809986591339111,-0.00835871696472168,Neutral,Neutral
qwen,dissonance,dissonance_62_full_dissonance_online.json,7,-0.13460075855255127,0.1872807741165161,-0.05700641870498657,0.041350364685058594,Angry,Neutral
qwen,dissonance,dissonance_62_full_dissonance_online.json,8,0.14684367179870605,0.0955514907836914,0.31231677532196045,0.19743669033050537,Excited,Excited
qwen,dissonance,dissonance_62_full_dissonance_online.json,9,-0.032674431800842285,0.06352388858795166,-0.01536482572555542,-0.03162658214569092,Neutral,Neutral
qwen,dissonance,dissonance_62_full_dissonance_online.json,10,0.0821993350982666,0.03858661651611328,0.10247623920440674,0.10558938980102539,Neutral,Neutral
qwen,dissonance,dissonance_63_full_dissonance_online.json,1,-0.31107592582702637,0.11912906169891357,-0.3303009867668152,-0.23708540201187134,Sad,Depressed
qwen,dissonance,dissonance_63_full_dissonance_online.json,2,-0.21416056156158447,0.14309322834014893,-0.41963517665863037,0.14546024799346924,Angry,Sad
qwen,dissonance,dissonance_63_full_dissonance_online.json,3,-0.39004290103912354,0.18914377689361572,-0.10823547840118408,-0.015575885772705078,Angry,Neutral
qwen,dissonance,dissonance_63_full_dissonance_online.json,4,-0.36255085468292236,0.17840421199798584,-0.2725995182991028,-0.320970356464386,Angry,Depressed
qwen,dissonance,dissonance_63_full_dissonance_online.json,5,-0.3713301420211792,0.1237649917602539,-0.19889360666275024,-0.085482656955719,Sad,Depressed
qwen,dissonance,dissonance_63_full_dissonance_online.json,6,-0.28682541847229004,0.10667550563812256,-0.2568349242210388,-0.278306245803833,Sad,Depressed
qwen,dissonance,dissonance_63_full_dissonance_online.json,7,-0.12800467014312744,0.2584242820739746,0.005818367004394531,0.052660346031188965,Angry,Neutral
qwen,dissonance,dissonance_63_full_dissonance_online.json,8,-0.2529104948043823,0.26515233516693115,-0.13994795083999634,-0.14015012979507446,Angry,Depressed
qwen,dissonance,dissonance_63_full_dissonance_online.json,9,-0.20987927913665771,0.1916203498840332,-0.20818310976028442,-0.17801272869110107,Angry,Depressed
qwen,dissonance,dissonance_63_full_dissonance_online.json,10,-0.2568269968032837,0.2193363904953003,-0.25278806686401367,-0.1437290906906128,Angry,Depressed
qwen,dissonance,dissonance_64_full_dissonance_online.json,1,-0.12993741035461426,0.11988508701324463,-0.3521553874015808,-0.18618005514144897,Angry,Depressed
qwen,dissonance,dissonance_64_full_dissonance_online.json,2,-0.12000405788421631,0.10077774524688721,-0.05683481693267822,-0.10752570629119873,Angry,Neutral
qwen,dissonance,dissonance_64_full_dissonance_online.json,3,-0.14898979663848877,0.030394315719604492,-0.03604435920715332,0.13365018367767334,Sad,Neutral
qwen,dissonance,dissonance_64_full_dissonance_online.json,4,-0.08939039707183838,0.08824944496154785,-0.15056872367858887,0.02189457416534424,Neutral,Sad
qwen,dissonance,dissonance_64_full_dissonance_online.json,5,-0.1044778823852539,0.08398127555847168,-0.06354713439941406,-0.04054909944534302,Neutral,Neutral
qwen,dissonance,dissonance_64_full_dissonance_online.json,6,-0.09842908382415771,0.06739270687103271,-0.05443090200424194,0.06568419933319092,Neutral,Neutral
qwen,dissonance,dissonance_64_full_dissonance_online.json,7,-0.12521135807037354,0.17036736011505127,-0.21423578262329102,0.1300492286682129,Angry,Angry
qwen,dissonance,dissonance_64_full_dissonance_online.json,8,-0.12172269821166992,0.0877542495727539,0.17966532707214355,0.09956216812133789,Angry,Excited
qwen,dissonance,dissonance_64_full_dissonance_online.json,9,-0.3127150535583496,0.10003912448883057,-0.5262613296508789,0.20662426948547363,Sad,Sad
qwen,dissonance,dissonance_64_full_dissonance_online.json,10,-0.22462022304534912,0.059592247009277344,-0.31347912549972534,-0.15350401401519775,Sad,Depressed
qwen,dissonance,dissonance_65_full_dissonance_online.json,1,-0.4453345537185669,0.2307138442993164,-0.5010504722595215,-0.2605828046798706,Angry,Depressed
qwen,dissonance,dissonance_65_full_dissonance_online.json,2,-0.3348790407180786,0.09974837303161621,-0.14823377132415771,-0.07612866163253784,Sad,Depressed
